date,open,high,low,close,volume
2022-01-28,50.0,50.0,50.0,50.0,38600
2022-01-31,50.0,50.0,50.0,50.0,33900
2022-02-02,50.0,50.0,50.0,50.0,54000
2022-02-03,50.0,50.0,50.0,50.0,12900
2022-02-04,50.0,50.0,50.0,50.0,208600
2022-02-07,50.0,50.0,50.0,50.0,14000
2022-02-08,50.0,50.0,50.0,50.0,1418200
2022-02-09,50.0,50.0,50.0,50.0,535600
2022-02-10,50.0,50.0,50.0,50.0,1053100
2022-02-11,50.0,50.0,50.0,50.0,503400
2022-02-14,50.0,50.0,50.0,50.0,135000
2022-02-15,50.0,50.0,50.0,50.0,1893200
2022-02-16,50.0,50.0,50.0,50.0,677500
2022-02-17,50.0,50.0,50.0,50.0,85700
2022-02-18,50.0,50.0,50.0,50.0,69400
2022-02-21,50.0,50.0,50.0,50.0,17800
2022-02-22,50.0,50.0,50.0,50.0,15500
2022-02-23,50.0,50.0,50.0,50.0,251600
2022-02-24,50.0,50.0,50.0,50.0,22700
2022-02-25,50.0,50.0,50.0,50.0,63300
2022-03-01,50.0,50.0,50.0,50.0,213900
2022-03-02,50.0,50.0,50.0,50.0,106400
2022-03-04,50.0,50.0,50.0,50.0,506000
2022-03-07,50.0,50.0,50.0,50.0,3506200
2022-03-08,50.0,50.0,50.0,50.0,259300
2022-03-09,50.0,50.0,50.0,50.0,512300
2022-03-10,50.0,50.0,50.0,50.0,2500
2022-03-11,50.0,50.0,50.0,50.0,35700
2022-03-14,50.0,50.0,50.0,50.0,194800
2022-03-15,50.0,50.0,50.0,50.0,200
2022-03-16,50.0,50.0,50.0,50.0,18000
2022-03-17,50.0,50.0,50.0,50.0,5200
2022-03-18,50.0,50.0,50.0,50.0,140400
2022-03-21,50.0,50.0,50.0,50.0,5500
2022-03-22,50.0,50.0,50.0,50.0,1147100
2022-03-23,50.0,50.0,50.0,50.0,364100
2022-03-24,50.0,50.0,50.0,50.0,975000
2022-03-25,50.0,50.0,50.0,50.0,23138200
2022-03-28,50.0,51.0,50.0,50.0,867792500
2022-03-29,51.0,51.0,50.0,50.0,447335600
2022-03-30,50.0,57.0,50.0,57.0,1044222200
2022-03-31,60.0,60.0,54.0,54.0,943536700
2022-04-01,54.0,55.0,51.0,51.0,551226900
2022-04-04,50.0,54.0,50.0,54.0,492185900
2022-04-05,54.0,56.0,52.0,54.0,531215400
2022-04-06,54.0,55.0,53.0,54.0,278418500
2022-04-07,55.0,61.0,54.0,58.0,1725678400
2022-04-08,59.0,65.0,58.0,65.0,1468218600
2022-04-11,65.0,79.0,65.0,71.0,2809710500
2022-04-12,71.0,75.0,67.0,67.0,1258699900
2022-04-13,68.0,72.0,68.0,69.0,467863700
2022-04-14,70.0,75.0,70.0,74.0,731925500
2022-04-18,71.0,74.0,69.0,72.0,767285700
2022-04-19,72.0,74.0,67.0,67.0,1120654100
2022-04-20,67.0,68.0,63.0,63.0,456510800
2022-04-21,62.0,62.0,59.0,59.0,494155100
2022-04-22,57.0,57.0,55.0,55.0,163892200
2022-04-25,52.0,55.0,52.0,53.0,891055600
2022-04-26,54.0,54.0,50.0,51.0,357842600
